section	category	display_name	relative_path	launcher	core
PLAY	NES FAMICOM	GOLGO 13 - TOP SECRET EPISODE (USA)	ROMS/FC/Golgo 13 - Top Secret Episode (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	GOONIES II, THE (USA)	ROMS/FC/Goonies II, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	GOTCHA! - THE SPORT! (USA)	ROMS/FC/Gotcha! - The Sport! (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	GRADIUS (USA)	ROMS/FC/Gradius (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	GRADIUS II ARCADE	ROMS/FC/Gradius II Arcade.zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	GREAT WALDO SEARCH, THE (USA)	ROMS/FC/Great Waldo Search, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	GREMLINS 2 - THE NEW BATCH (USA)	ROMS/FC/Gremlins 2 - The New Batch (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	HOPPIN' MAD (USA) (PROTO)	ROMS/FC/Hoppin' Mad (USA) (Proto).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	HOT SLOTS (USA) (UNL)	ROMS/FC/Hot Slots (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	HUDSON HAWK (USA)	ROMS/FC/Hudson Hawk (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	HUNT FOR RED OCTOBER, THE (USA)	ROMS/FC/Hunt for Red October, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	HYDLIDE (USA)	ROMS/FC/Hydlide (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ICE HOCKEY (USA)	ROMS/FC/Ice Hockey (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	IKARI III - THE RESCUE (USA)	ROMS/FC/Ikari III - The Rescue (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	IMAGE FIGHT (USA)	ROMS/FC/Image Fight (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	IMMORTAL, THE (USA)	ROMS/FC/Immortal, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	IMPOSSIBLE MISSION II (USA) (UNL)	ROMS/FC/Impossible Mission II (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	INCREDIBLE CRASH DUMMIES, THE (USA)	ROMS/FC/Incredible Crash Dummies, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	INDIANA JONES AND THE LAST CRUSADE (TAITO) (USA)	ROMS/FC/Indiana Jones and the Last Crusade (Taito) (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	INDIANA JONES AND THE LAST CRUSADE (UBI SOFT) (USA)	ROMS/FC/Indiana Jones and the Last Crusade (UBI Soft) (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	INDIANA JONES AND THE TEMPLE OF DOOM (USA)	ROMS/FC/Indiana Jones and the Temple of Doom (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	INFILTRATOR (USA)	ROMS/FC/Infiltrator (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	INTERNATIONAL CRICKET (AUSTRALIA)	ROMS/FC/International Cricket (Australia).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	IRON TANK - THE INVASION OF NORMANDY (USA)	ROMS/FC/Iron Tank - The Invasion of Normandy (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	IRONSWORD - WIZARDS & WARRIORS II (USA)	ROMS/FC/IronSword - Wizards & Warriors II (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ISOLATED WARRIOR (USA)	ROMS/FC/Isolated Warrior (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	IVAN 'IRONMAN' STEWART'S SUPER OFF ROAD (USA)	ROMS/FC/Ivan 'Ironman' Stewart's Super Off Road (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	JOURNEY TO SILIUS (USA)	ROMS/FC/Journey to Silius (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	JOUST (USA)	ROMS/FC/Joust (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	JUNGLE BOOK, THE (USA)	ROMS/FC/Jungle Book, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	JURASSIC PARK (USA)	ROMS/FC/Jurassic Park (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KABUKI - QUANTUM FIGHTER (USA)	ROMS/FC/Kabuki - Quantum Fighter (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KARATE CHAMP (USA)	ROMS/FC/Karate Champ (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KARATE KID, THE (USA)	ROMS/FC/Karate Kid, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KARNOV (USA)	ROMS/FC/Karnov (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KICK MASTER (USA)	ROMS/FC/Kick Master (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KICKLE CUBICLE (USA)	ROMS/FC/Kickle Cubicle (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KID ICARUS (USA, EUROPE)	ROMS/FC/Kid Icarus (USA, Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KID KLOWN IN NIGHT MAYOR WORLD (USA)	ROMS/FC/Kid Klown in Night Mayor World (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KID KOOL AND THE QUEST FOR THE SEVEN WONDER HERBS (USA)	ROMS/FC/Kid Kool and the Quest for the Seven Wonder Herbs (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KID NIKI - RADICAL NINJA (USA)	ROMS/FC/Kid Niki - Radical Ninja (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KING NEPTUNE'S ADVENTURE (USA) (UNL)	ROMS/FC/King Neptune's Adventure (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KING OF KINGS, THE (USA) (UNL)	ROMS/FC/King of Kings, The (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KING'S KNIGHT (USA)	ROMS/FC/King's Knight (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KING'S QUEST V (USA)	ROMS/FC/King's Quest V (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KINGS OF THE BEACH - PROFESSIONAL BEACH VOLLEYBALL (USA)	ROMS/FC/Kings of the Beach - Professional Beach Volleyball (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KIRBY'S ADVENTURE (USA)	ROMS/FC/Kirby's Adventure (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KITTY'S CATCH (USA) (UNL) (PROTO)	ROMS/FC/Kitty's Catch (USA) (Unl) (Proto).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KIWI KRAZE - A BIRD-BRAINED ADVENTURE! (USA)	ROMS/FC/Kiwi Kraze - A Bird-Brained Adventure! (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KLASH BALL (USA)	ROMS/FC/Klash Ball (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KLAX (USA) (UNL)	ROMS/FC/Klax (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KNIGHT RIDER (USA)	ROMS/FC/Knight Rider (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KONAMI HYPER SOCCER (EUROPE)	ROMS/FC/Konami Hyper Soccer (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KRAZY KREATURES (USA) (UNL)	ROMS/FC/Krazy Kreatures (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KRION CONQUEST, THE (USA)	ROMS/FC/Krion Conquest, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KRUSTY'S FUN HOUSE (USA)	ROMS/FC/Krusty's Fun House (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	KUNG-FU HEROES (USA)	ROMS/FC/Kung-Fu Heroes (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LAN MASTER (WORLD) (UNL)	ROMS/FC/Lan Master (World) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LASER INVASION (USA)	ROMS/FC/Laser Invasion (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LAST ACTION HERO (USA)	ROMS/FC/Last Action Hero (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LAST NINJA, THE (USA)	ROMS/FC/Last Ninja, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LAST STARFIGHTER, THE (USA)	ROMS/FC/Last Starfighter, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LAWN MOWER (WORLD) (UNL)	ROMS/FC/Lawn Mower (World) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LEGACY OF THE WIZARD (USA)	ROMS/FC/Legacy of the Wizard (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LEGEND OF KAGE, THE (USA)	ROMS/FC/Legend of Kage, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LEGEND OF PRINCE VALIANT, THE (EUROPE)	ROMS/FC/Legend of Prince Valiant, The (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LEGEND OF THE GHOST LION (USA)	ROMS/FC/Legend of the Ghost Lion (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LEGEND OF ZELDA, THE (USA)	ROMS/FC/Legend of Zelda, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LEGENDARY WINGS (USA)	ROMS/FC/Legendary Wings (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LEMMINGS (USA)	ROMS/FC/Lemmings (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LETHAL WEAPON (USA)	ROMS/FC/Lethal Weapon (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LIFE FORCE (USA)	ROMS/FC/Life Force (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LINUS SPACEHEAD'S COSMIC CRUSADE (USA) (UNL)	ROMS/FC/Linus Spacehead's Cosmic Crusade (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LION KING, THE (EUROPE)	ROMS/FC/Lion King, The (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LITTLE MERMAID, THE (USA)	ROMS/FC/Little Mermaid, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LITTLE NEMO - THE DREAM MASTER (USA)	ROMS/FC/Little Nemo - The Dream Master (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LITTLE NINJA BROTHERS (USA)	ROMS/FC/Little Ninja Brothers (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LITTLE RED HOOD (AUSTRALIA) (UNL)	ROMS/FC/Little Red Hood (Australia) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LITTLE SAMSON (USA)	ROMS/FC/Little Samson (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LODE RUNNER (USA)	ROMS/FC/Lode Runner (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LONE RANGER, THE (USA)	ROMS/FC/Lone Ranger, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LOOPZ (USA)	ROMS/FC/Loopz (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LOW G MAN - THE LOW GRAVITY MAN (USA)	ROMS/FC/Low G Man - The Low Gravity Man (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	LUNAR POOL (USA)	ROMS/FC/Lunar Pool (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	M.C. KIDS (USA)	ROMS/FC/M.C. Kids (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	M.U.L.E. (USA)	ROMS/FC/M.U.L.E. (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	M.U.S.C.L.E. - TAG TEAM MATCH (USA)	ROMS/FC/M.U.S.C.L.E. - Tag Team Match (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MAD MAX (USA)	ROMS/FC/Mad Max (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MAGMAX (USA)	ROMS/FC/Magmax (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MEGA MAN (USA)	ROMS/FC/Mega Man (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MEGA MAN 2 (USA)	ROMS/FC/Mega Man 2 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MEGA MAN 3 (USA)	ROMS/FC/Mega Man 3 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MEGA MAN 4 (USA)	ROMS/FC/Mega Man 4 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MEGA MAN 5 (USA)	ROMS/FC/Mega Man 5 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MEGA MAN 6 (USA)	ROMS/FC/Mega Man 6 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	METAL FIGHTER (USA) (UNL)	ROMS/FC/Metal Fighter (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	METAL GEAR (USA)	ROMS/FC/Metal Gear (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	METAL MECH - MAN & MACHINE (USA)	ROMS/FC/Metal Mech - Man & Machine (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	METAL STORM (USA)	ROMS/FC/Metal Storm (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	METROID (USA)	ROMS/FC/Metroid (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MISSION COBRA (USA) (UNL)	ROMS/FC/Mission Cobra (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MISSION IMPOSSIBLE (USA)	ROMS/FC/Mission Impossible (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MS. PAC-MAN (USA)	ROMS/FC/Ms. Pac-Man (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MS. PAC-MAN (USA) (UNL)	ROMS/FC/Ms. Pac-Man (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MUPPET ADVENTURE - CHAOS AT THE CARNIVAL (USA)	ROMS/FC/Muppet Adventure - Chaos at the Carnival (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MUTANT VIRUS, THE - CRISIS IN A COMPUTER WORLD (USA)	ROMS/FC/Mutant Virus, The - Crisis in a Computer World (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	MYSTERY QUEST (USA)	ROMS/FC/Mystery Quest (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NARC (USA)	ROMS/FC/NARC (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NES PLAY ACTION FOOTBALL (USA)	ROMS/FC/NES Play Action Football (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NEW GHOSTBUSTERS II (EUROPE)	ROMS/FC/New Ghostbusters II (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NEW ZEALAND STORY, THE (EUROPE)	ROMS/FC/New Zealand Story, The (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NFL (USA)	ROMS/FC/NFL (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NIGEL MANSELL'S WORLD CHAMPIONSHIP CHALLENGE (USA)	ROMS/FC/Nigel Mansell's World Championship Challenge (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NIGHTMARE ON ELM STREET, A (USA)	ROMS/FC/Nightmare on Elm Street, A (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NIGHTSHADE (USA)	ROMS/FC/Nightshade (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NINJA CRUSADERS (USA)	ROMS/FC/Ninja Crusaders (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NINJA GAIDEN (USA)	ROMS/FC/Ninja Gaiden (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NINJA GAIDEN II - THE DARK SWORD OF CHAOS (USA)	ROMS/FC/Ninja Gaiden II - The Dark Sword of Chaos (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NINJA GAIDEN III - THE ANCIENT SHIP OF DOOM (USA)	ROMS/FC/Ninja Gaiden III - The Ancient Ship of Doom (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	NINJA KID (USA)	ROMS/FC/Ninja Kid (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	OTHELLO (USA)	ROMS/FC/Othello (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	OVER HORIZON (EUROPE)	ROMS/FC/Over Horizon (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	OVERLORD (USA)	ROMS/FC/Overlord (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	P'RADIKUS CONFLICT, THE (USA) (UNL)	ROMS/FC/P'radikus Conflict, The (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PAC-MAN (USA)	ROMS/FC/Pac-Man (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PAC-MAN (USA) (TENGEN)	ROMS/FC/Pac-Man (USA) (Tengen).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PAC-MANIA (USA) (UNL)	ROMS/FC/Pac-Mania (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PALAMEDES (USA)	ROMS/FC/Palamedes (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PANIC RESTAURANT (USA)	ROMS/FC/Panic Restaurant (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PAPERBOY (USA)	ROMS/FC/Paperboy (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PAPERBOY 2 (USA)	ROMS/FC/Paperboy 2 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PARASOL STARS - RAINBOW ISLANDS II (EUROPE)	ROMS/FC/Parasol Stars - Rainbow Islands II (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PLATOON (USA)	ROMS/FC/Platoon (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PONG & HEAD BOUNCE (WORLD) (UNL)	ROMS/FC/Pong & Head Bounce (World) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	POPEYE (WORLD)	ROMS/FC/Popeye (World).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	POWER BLADE (USA)	ROMS/FC/Power Blade (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	POWER BLADE 2 (USA)	ROMS/FC/Power Blade 2 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	POWER PUNCH II (USA)	ROMS/FC/Power Punch II (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PREDATOR (USA)	ROMS/FC/Predator (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PRINCE OF PERSIA (USA)	ROMS/FC/Prince of Persia (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PRINCESS TOMATO IN SALAD KINGDOM (USA)	ROMS/FC/Princess Tomato in Salad Kingdom (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PRO SPORT HOCKEY (USA)	ROMS/FC/Pro Sport Hockey (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PRO WRESTLING (USA)	ROMS/FC/Pro Wrestling (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PROBOTECTOR (EUROPE)	ROMS/FC/Probotector (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PROBOTECTOR II - RETURN OF THE EVIL FORCES (EUROPE)	ROMS/FC/Probotector II - Return of the Evil Forces (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PUNCH-OUT!! (USA)	ROMS/FC/Punch-Out!! (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PUNISHER, THE (USA)	ROMS/FC/Punisher, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PUSS N BOOTS - PERO'S GREAT ADVENTURE (USA)	ROMS/FC/Puss n Boots - Pero's Great Adventure (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PUZZLE (USA) (UNL)	ROMS/FC/Puzzle (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PUZZNIC (USA)	ROMS/FC/Puzznic (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	PYRAMID (USA) (UNL)	ROMS/FC/Pyramid (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	Q-BERT (USA)	ROMS/FC/Q-bert (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	QIX (USA)	ROMS/FC/Qix (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	QUADZ (WORLD) (UNL)	ROMS/FC/Quadz (World) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	QUATTRO ADVENTURE (USA) (UNL)	ROMS/FC/Quattro Adventure (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	QUATTRO ARCADE (USA) (UNL)	ROMS/FC/Quattro Arcade (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	QUATTRO SPORTS (USA) (UNL)	ROMS/FC/Quattro Sports (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	R.C. PRO-AM (USA)	ROMS/FC/R.C. Pro-Am (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	R.C. PRO-AM II (USA)	ROMS/FC/R.C. Pro-Am II (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	RACE AMERICA (USA)	ROMS/FC/Race America (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	RACKET ATTACK (USA)	ROMS/FC/Racket Attack (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	RACKETS & RIVALS (EUROPE)	ROMS/FC/Rackets & Rivals (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	RAD RACER (USA)	ROMS/FC/Rad Racer (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	RAD RACER II (USA)	ROMS/FC/Rad Racer II (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROBOCOP (USA)	ROMS/FC/RoboCop (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROBOCOP 2 (USA)	ROMS/FC/RoboCop 2 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROBOCOP 3 (USA)	ROMS/FC/RoboCop 3 (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROBOCOP VERSUS THE TERMINATOR (USA) (PROTO)	ROMS/FC/RoboCop versus The Terminator (USA) (Proto).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROCK 'N' BALL (USA)	ROMS/FC/Rock 'n' Ball (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROCKET RANGER (USA)	ROMS/FC/Rocket Ranger (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROCKETEER, THE (USA)	ROMS/FC/Rocketeer, The (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROCKIN' KATS (USA)	ROMS/FC/Rockin' Kats (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROD LAND (EUROPE)	ROMS/FC/Rod Land (Europe).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROLLERBALL (USA)	ROMS/FC/Rollerball (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROLLERBLADE RACER (USA)	ROMS/FC/Rollerblade Racer (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROLLERGAMES (USA)	ROMS/FC/Rollergames (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	ROLLING THUNDER (USA) (UNL)	ROMS/FC/Rolling Thunder (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SKATE OR DIE (USA)	ROMS/FC/Skate or Die (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SKATE OR DIE 2 - THE SEARCH FOR DOUBLE TROUBLE (USA)	ROMS/FC/Skate or Die 2 - The Search for Double Trouble (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SKI OR DIE (USA)	ROMS/FC/Ski or Die (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SKULL & CROSSBONES (USA) (UNL)	ROMS/FC/Skull & Crossbones (USA) (Unl).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SKY KID (USA)	ROMS/FC/Sky Kid (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SKY SHARK (USA)	ROMS/FC/Sky Shark (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SLALOM (USA)	ROMS/FC/Slalom (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SMASH T.V. (USA)	ROMS/FC/Smash T.V. (USA).zip	RETROARCH	fceumm_libretro.so
PLAY	NES FAMICOM	SMURFS, THE (EUROPE)	ROMS/FC/Smurfs, The (Europe).zip	RETROARCH	fceumm_libretro.so
